point_id,year,month,day,hour,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
14,2022,2,10,12,3.4,8.38,12.59,502.6,2.3,1.58,0.025,0.005,4.07
14,2022,2,11,8,3.3,8.41,12.6,502.6,2.5,1.5,0.025,0.005,4.07
14,2022,2,11,12,3.6,8.34,12.6,500.4,2.5,1.59,0.025,0.005,4.08
14,2022,2,11,16,3.4,8.3,12.67,502.2,2.7,1.46,0.025,0.005,4.06
14,2022,2,11,20,3.4,8.29,12.68,503.1,2.2,1.43,0.025,0.005,4.1
14,2022,2,12,0,3.4,8.3,12.7,504.0,2.5,1.43,0.025,0.005,4.1
14,2022,2,12,4,3.4,8.29,12.73,504.3,2.4,1.58,0.025,0.005,4.11
14,2022,2,12,8,3.4,8.29,12.68,503.6,2.4,1.5,0.025,0.005,4.1
14,2022,2,12,12,3.4,8.3,12.61,503.4,2.4,1.57,0.025,0.005,4.1
14,2022,2,12,16,3.4,8.31,12.78,503.4,2.6,1.4,0.025,0.005,4.13
14,2022,2,12,20,3.3,8.3,12.77,504.8,2.4,1.4,0.025,0.005,4.12
14,2022,2,13,0,3.4,8.3,12.75,504.4,2.4,1.4,0.025,0.005,4.12
14,2022,2,13,4,3.4,8.3,12.67,504.0,2.5,1.9,0.025,0.005,4.1
14,2022,2,13,8,3.3,8.31,12.71,504.9,2.2,1.4,0.025,0.005,4.13
14,2022,2,13,12,3.3,8.31,12.71,506.0,2.2,1.4,0.025,0.005,4.15
14,2022,2,13,16,3.3,8.32,12.68,505.2,2.2,1.45,0.025,0.005,4.12
14,2022,2,13,20,3.4,8.31,12.66,505.3,2.4,1.35,0.025,0.005,4.14
14,2022,2,14,0,3.4,8.31,12.64,505.2,2.1,1.35,0.025,0.005,4.14
14,2022,2,14,4,3.3,8.3,12.67,504.3,2.5,1.48,0.025,0.005,4.11
14,2022,2,18,8,2.9,8.31,12.37,496.5,2.4,1.55,0.025,0.005,3.96
14,2022,2,18,12,3.0,8.31,12.33,488.8,2.1,1.79,0.025,0.005,3.82
14,2022,2,18,16,3.0,8.2,12.23,484.6,2.2,2.03,0.025,0.005,3.68
14,2022,2,18,20,3.1,8.2,12.24,479.4,2.3,2.67,0.025,0.005,3.5
14,2022,2,19,0,3.1,8.21,12.13,475.6,2.0,2.67,0.025,0.005,3.5
14,2022,2,19,4,3.2,8.2,12.21,478.0,1.9,2.04,0.025,0.005,3.4
14,2022,2,19,8,3.2,8.2,12.16,474.8,1.7,2.23,0.025,0.005,3.27
14,2022,2,22,12,3.0,8.25,12.41,484.2,2.3,1.88,0.025,0.005,3.65
14,2022,2,22,12,3.0,8.25,12.41,484.2,2.3,1.88,0.025,0.005,3.65
14,2022,2,22,16,3.1,8.25,12.41,484.1,2.2,2.02,0.025,0.005,3.67
14,2022,2,22,16,3.1,8.25,12.41,484.1,2.2,2.02,0.025,0.005,3.67
14,2022,2,22,20,3.0,8.26,12.39,485.7,2.1,1.94,0.025,0.005,3.65
14,2022,2,23,0,3.0,8.26,12.41,485.9,2.1,1.83,0.025,0.005,3.73
14,2022,2,23,4,3.0,8.25,12.4,487.1,2.2,1.83,0.025,0.005,3.73
14,2022,2,23,8,3.0,8.25,12.4,489.0,1.8,1.77,0.025,0.005,3.75
14,2022,2,23,12,3.1,8.25,12.41,488.8,1.8,1.78,0.025,0.005,3.83
14,2022,2,23,16,3.0,8.26,12.41,493.1,1.9,1.67,0.025,0.005,3.93
14,2022,3,1,8,3.1,8.29,12.68,502.8,2.3,1.57,0.025,0.005,4.27
14,2022,3,1,12,3.1,8.3,12.72,502.7,2.3,1.42,0.025,0.005,4.27
14,2022,3,1,16,3.1,8.3,12.81,504.3,2.8,1.35,0.025,0.005,4.3
14,2022,3,2,8,3.0,8.29,12.73,505.7,2.3,1.34,0.025,0.005,4.34
14,2022,3,2,12,3.2,8.3,12.69,504.2,2.0,1.56,0.025,0.005,4.35
14,2022,3,7,8,3.4,8.33,13.01,501.9,2.0,1.4,0.025,0.005,4.23
14,2022,3,7,12,3.5,8.34,12.91,500.1,2.4,1.51,0.025,0.005,4.21
14,2022,3,8,8,3.5,8.34,12.98,500.5,2.2,1.85,0.025,0.005,4.26
14,2022,3,8,12,3.8,8.35,13.09,495.6,2.4,1.39,0.025,0.005,4.24
14,2022,3,8,16,3.6,8.35,13.21,498.9,2.1,1.44,0.025,0.005,4.22
14,2022,3,8,20,3.6,8.35,13.15,500.4,2.4,1.42,0.025,0.005,4.22
14,2022,3,9,0,3.5,8.35,13.18,501.0,2.4,1.44,0.025,0.005,4.22
14,2022,3,9,4,3.6,8.36,13.27,500.3,2.5,1.44,0.025,0.005,4.22
14,2022,3,9,8,3.6,8.36,13.25,500.2,2.3,1.33,0.025,0.005,4.27
14,2022,3,9,12,3.7,8.37,13.38,499.4,2.6,1.4,0.025,0.005,4.28
14,2022,3,9,16,3.7,8.38,13.28,497.9,2.4,1.39,0.025,0.005,4.34
14,2022,3,10,8,3.7,8.36,13.11,499.3,1.7,1.42,0.025,0.005,4.29
14,2022,3,10,12,3.7,8.39,13.29,499.2,2.6,1.43,0.025,0.005,4.22
14,2022,3,10,16,3.8,8.39,13.43,497.4,2.8,1.62,0.025,0.005,3.74
14,2022,3,11,8,3.8,8.4,13.46,497.7,2.6,1.64,0.025,0.005,4.19
14,2022,3,11,12,3.8,8.42,13.69,497.7,2.5,1.62,0.025,0.005,4.21
14,2022,3,11,16,3.9,8.43,13.67,497.8,2.8,1.67,0.025,0.005,4.22
14,2022,3,11,20,3.8,8.42,13.69,498.3,2.5,1.67,0.025,0.005,4.22
14,2022,3,12,16,4.2,8.39,13.11,489.4,3.2,1.49,0.025,0.005,4.23
14,2022,3,12,20,4.3,8.37,12.64,485.2,2.8,1.36,0.025,0.005,4.23
14,2022,3,13,0,4.3,8.35,12.6,481.3,3.1,1.36,0.025,0.005,4.23
14,2022,3,13,4,4.4,8.35,12.53,480.3,3.5,1.35,0.025,0.005,4.26
14,2022,3,13,8,4.7,8.32,11.92,472.9,3.2,1.2,0.025,0.005,4.2
14,2022,3,13,12,4.8,8.32,12.03,473.2,3.1,1.23,0.025,0.005,4.22
14,2022,3,13,16,4.7,8.35,12.47,475.3,3.2,1.26,0.025,0.005,4.21
14,2022,3,13,20,5.0,8.33,12.05,470.0,3.2,1.23,0.025,0.005,4.22
14,2022,3,14,0,5.2,8.32,11.8,467.6,3.4,1.23,0.025,0.005,4.22
14,2022,3,14,4,5.1,8.32,11.85,469.4,3.4,1.43,0.025,0.005,4.18
14,2022,3,14,8,5.3,8.33,12.02,465.6,3.4,1.25,0.025,0.005,4.19
14,2022,3,14,12,5.5,8.33,11.96,463.5,3.7,1.28,0.025,0.005,4.17
14,2022,3,14,16,5.5,8.34,12.22,461.8,3.2,1.34,0.025,0.005,4.16
14,2022,3,15,8,5.4,8.33,12.1,463.7,3.6,1.29,0.025,0.005,4.16
14,2022,3,15,16,5.6,8.32,12.25,462.8,3.7,1.44,0.025,0.005,4.19
14,2022,3,16,0,5.6,8.33,12.33,462.3,3.8,1.39,0.025,0.005,4.15
14,2022,3,16,0,5.6,8.33,12.33,462.3,3.8,1.39,0.025,0.005,4.15
14,2022,3,16,12,5.8,8.33,12.15,461.2,4.0,1.35,0.025,0.005,4.13
14,2022,3,16,16,5.8,8.33,12.12,460.7,4.2,1.36,0.025,0.005,4.12
14,2022,3,16,20,5.7,8.33,12.25,462.4,4.1,1.37,0.025,0.005,4.15
14,2022,3,17,0,5.8,8.33,12.11,460.4,4.1,1.37,0.025,0.005,4.16
14,2022,3,17,4,5.8,8.34,12.18,460.2,3.8,1.37,0.025,0.005,4.16
14,2022,3,17,8,5.9,8.33,12.06,459.1,3.9,1.23,0.025,0.005,4.15
14,2022,3,17,12,5.9,8.32,11.85,459.1,4.5,1.23,0.025,0.005,4.13
14,2022,3,17,16,5.9,8.32,11.82,459.9,4.1,1.38,0.025,0.005,4.12
14,2022,3,17,20,5.9,8.32,11.81,460.4,3.9,1.22,0.025,0.005,4.11
14,2022,3,18,8,5.9,8.31,11.53,458.7,4.4,1.41,0.025,0.005,4.11
14,2022,3,18,12,6.2,8.32,11.0,446.5,4.8,1.25,0.025,0.005,4.0
14,2022,3,18,16,6.1,8.28,11.23,455.8,4.8,1.43,0.025,0.005,4.06
14,2022,3,23,12,6.2,8.25,10.41,457.6,6.4,1.37,0.025,0.005,4.0
14,2022,3,24,12,6.6,8.32,11.06,460.3,5.7,1.47,0.025,0.005,4.07
14,2022,3,24,20,6.7,8.35,11.2,457.9,5.4,1.31,0.025,0.005,4.06
14,2022,3,25,0,6.7,8.33,11.13,458.7,5.5,1.31,0.025,0.005,4.06
14,2022,3,25,4,6.7,8.33,11.09,462.0,6.5,1.48,0.025,0.005,4.07
14,2022,3,25,8,6.7,8.34,11.09,459.1,5.9,1.42,0.025,0.005,4.08
14,2022,3,25,12,6.8,8.34,11.15,460.3,5.5,1.49,0.025,0.005,4.1
14,2022,3,25,16,6.9,8.35,11.23,459.2,5.5,1.47,0.025,0.005,4.05
14,2022,3,25,20,6.9,8.34,11.22,458.8,5.0,1.49,0.025,0.005,4.04
14,2022,3,26,0,6.8,8.35,11.18,460.1,5.8,1.49,0.025,0.005,4.04
14,2022,3,26,4,6.7,8.3,10.9,461.3,6.4,1.43,0.025,0.005,4.12
14,2022,3,26,8,6.6,8.3,10.91,462.4,6.1,1.41,0.025,0.005,4.11
14,2022,3,26,12,6.8,8.3,10.81,458.9,6.9,1.42,0.025,0.005,4.02
14,2022,3,26,16,7.0,8.37,11.18,448.8,5.3,1.54,0.025,0.005,4.06
14,2022,3,26,20,6.6,8.32,11.11,455.6,6.1,1.38,0.025,0.005,4.03
14,2022,3,27,0,6.6,8.33,11.19,453.6,5.3,1.38,0.025,0.005,4.03
14,2022,3,27,4,6.4,8.33,11.25,450.7,4.6,1.66,0.025,0.005,3.91
14,2022,3,27,8,6.3,8.32,11.28,451.1,4.5,1.5,0.025,0.005,3.91
14,2022,3,27,12,6.5,8.31,11.17,452.4,6.1,1.51,0.025,0.005,3.97
14,2022,3,27,16,7.1,8.34,11.23,450.1,5.7,1.49,0.025,0.005,3.99
14,2022,3,27,20,6.7,8.34,11.31,448.9,4.4,1.58,0.025,0.005,3.93
14,2022,3,28,0,6.4,8.34,11.48,450.0,4.0,1.58,0.025,0.005,3.93
14,2022,3,28,4,6.7,8.33,11.22,451.9,4.9,1.37,0.025,0.005,3.88
14,2022,3,28,8,6.8,8.33,11.08,453.3,5.6,1.42,0.025,0.005,4.04
14,2022,3,28,12,6.8,8.34,11.14,454.9,6.2,1.49,0.025,0.005,3.99
14,2022,3,28,16,7.2,8.34,11.3,449.5,6.9,1.46,0.025,0.005,4.0
14,2022,3,28,20,6.8,8.35,11.41,450.4,5.0,1.71,0.025,0.005,3.83
14,2022,3,29,0,6.9,8.34,11.3,452.8,6.6,1.71,0.025,0.005,3.83
14,2022,3,29,4,6.9,8.33,11.26,453.5,6.4,1.66,0.025,0.005,3.87
14,2022,3,29,8,7.0,8.32,11.28,453.7,6.3,1.46,0.025,0.005,3.97
14,2022,3,29,12,9.2,8.3,11.11,429.3,5.9,1.65,0.025,0.005,4.04
14,2022,3,29,16,9.4,8.29,11.12,427.5,6.4,1.6,0.025,0.005,4.1
14,2022,3,29,20,9.3,8.3,11.1,430.2,6.2,1.51,0.025,0.005,4.05
14,2022,3,30,0,9.6,8.29,11.06,431.6,6.3,1.51,0.025,0.005,4.05
14,2022,3,30,4,9.6,8.29,11.06,429.4,5.8,1.79,0.025,0.005,4.02
14,2022,3,30,8,9.5,8.29,11.1,432.2,6.1,1.47,0.025,0.005,3.97
14,2022,3,30,12,9.6,8.29,11.11,433.5,5.8,1.45,0.025,0.005,4.04
14,2022,3,30,16,9.3,8.27,11.07,432.4,5.8,1.41,0.025,0.005,4.02
14,2022,3,30,20,9.9,8.3,11.06,437.2,6.1,1.62,0.025,0.005,4.02
14,2022,3,31,0,9.7,8.29,11.06,433.0,6.1,1.62,0.025,0.005,4.02
14,2022,3,31,4,9.8,8.28,10.99,439.2,7.4,1.69,0.025,0.005,4.03
14,2022,3,31,8,9.7,8.29,10.96,437.0,8.4,1.45,0.025,0.005,4.09
14,2022,3,31,12,9.8,8.28,10.97,438.4,8.5,1.53,0.025,0.005,4.08
14,2022,3,31,16,10.3,8.3,11.01,434.8,7.8,1.69,0.025,0.005,3.96
14,2022,3,31,20,9.9,8.29,11.12,432.8,7.6,1.7,0.025,0.005,3.95
14,2022,4,1,0,9.8,8.28,11.1,437.2,7.7,1.7,0.025,0.005,3.95
14,2022,4,1,4,9.9,8.29,10.97,437.3,7.7,1.66,0.025,0.005,4.0
14,2022,4,2,16,9.6,8.25,10.82,434.4,8.5,1.76,0.025,0.005,4.09
14,2022,4,2,20,9.3,8.26,10.9,438.0,7.0,1.73,0.025,0.005,4.02
14,2022,4,3,0,9.4,8.26,10.91,439.5,7.2,1.73,0.025,0.005,4.02
14,2022,4,3,4,9.6,8.27,10.94,443.6,6.6,1.65,0.025,0.005,4.02
14,2022,4,3,8,9.6,8.27,10.99,439.8,6.3,1.64,0.025,0.005,3.92
14,2022,4,3,12,9.7,8.28,11.01,435.2,6.7,1.78,0.025,0.005,3.87
14,2022,4,3,16,10.2,8.27,10.94,435.1,7.2,1.96,0.025,0.005,3.88
14,2022,4,3,20,10.2,8.28,11.03,437.4,6.8,1.79,0.025,0.005,3.85
14,2022,4,4,0,10.2,8.28,11.03,439.1,6.7,1.79,0.025,0.005,3.85
14,2022,4,4,4,10.2,8.27,11.0,438.2,5.8,1.57,0.025,0.005,3.86
14,2022,4,4,8,10.1,8.27,10.98,439.6,5.7,1.62,0.025,0.005,3.89
14,2022,4,4,12,10.4,8.28,10.94,441.1,6.4,1.54,0.025,0.005,3.93
14,2022,4,4,16,10.7,8.26,10.83,439.3,6.9,1.82,0.025,0.005,4.03
14,2022,4,4,20,10.6,8.27,10.86,439.9,7.4,1.77,0.025,0.005,3.93
14,2022,4,5,0,10.7,8.27,10.85,440.4,6.9,1.77,0.025,0.005,3.93
14,2022,4,5,4,10.8,8.27,10.82,440.2,7.1,1.84,0.025,0.005,4.07
14,2022,4,5,8,10.8,8.27,10.88,447.4,6.5,1.59,0.025,0.005,4.04
14,2022,4,5,12,10.8,8.28,10.97,436.9,6.2,1.59,0.025,0.005,3.84
14,2022,4,5,16,10.8,8.26,10.86,430.4,6.8,1.99,0.025,0.005,3.77
14,2022,4,5,20,10.8,8.27,10.96,436.2,6.1,1.93,0.025,0.005,3.84
14,2022,4,6,0,10.8,8.28,10.95,438.1,6.4,1.93,0.025,0.005,3.84
14,2022,4,6,4,10.5,8.27,10.96,438.8,6.2,1.85,0.025,0.005,3.79
14,2022,4,6,8,10.6,8.24,10.76,438.9,6.7,1.73,0.025,0.005,3.85
14,2022,4,6,12,10.8,8.24,10.76,446.3,7.0,1.65,0.025,0.005,3.88
14,2022,4,6,16,11.6,8.28,10.8,439.3,7.2,1.82,0.025,0.005,3.89
14,2022,4,6,20,11.3,8.28,10.85,440.9,6.7,1.76,0.025,0.005,3.86
14,2022,4,7,8,11.4,8.26,10.68,441.4,7.0,1.86,0.025,0.005,3.97
14,2022,4,7,12,11.5,8.26,10.59,441.3,7.0,1.69,0.025,0.005,3.91
14,2022,4,7,16,11.3,8.27,10.77,436.2,6.9,1.68,0.025,0.005,3.87
14,2022,4,7,20,11.3,8.23,10.55,438.4,9.6,1.9,0.025,0.005,3.79
14,2022,4,8,0,11.8,8.23,10.33,440.0,10.5,1.91,0.025,0.005,3.86
14,2022,4,8,4,11.2,8.21,10.42,436.4,8.9,1.91,0.025,0.005,3.86
14,2022,4,8,8,11.1,8.22,10.36,439.1,8.5,1.87,0.025,0.005,3.83
14,2022,4,8,12,8.8,8.21,10.57,462.0,8.6,1.81,0.025,0.005,3.85
14,2022,4,8,16,9.2,8.2,10.48,469.9,9.2,1.86,0.025,0.005,3.79
14,2022,4,8,20,10.5,8.27,10.76,470.3,7.4,1.93,0.025,0.005,3.9
14,2022,4,9,0,10.6,8.28,10.83,468.0,6.8,1.52,0.025,0.005,3.94
14,2022,4,9,4,10.3,8.27,10.81,464.2,6.5,1.52,0.025,0.005,3.94
14,2022,4,9,8,10.5,8.27,10.84,465.7,5.8,2.2,0.025,0.005,3.89
14,2022,4,9,12,9.5,8.25,10.74,457.6,6.3,1.75,0.025,0.005,3.79
14,2022,4,9,20,9.2,8.17,10.24,468.3,8.6,2.09,0.025,0.005,3.71
14,2022,4,10,0,11.1,8.27,10.61,468.0,7.0,2.09,0.025,0.005,3.8
14,2022,4,10,4,10.1,8.21,10.27,455.3,7.0,2.09,0.025,0.005,3.8
14,2022,4,10,8,9.2,8.18,10.29,458.4,7.2,2.05,0.025,0.005,3.76
14,2022,4,10,12,9.0,8.15,10.14,459.2,8.0,1.86,0.025,0.005,3.71
14,2022,4,10,16,9.5,8.17,10.14,462.8,7.0,1.99,0.025,0.005,3.7
14,2022,4,10,20,11.5,8.26,10.61,474.7,6.4,1.75,0.025,0.005,3.77
14,2022,4,11,0,11.8,8.28,10.54,466.9,5.9,1.77,0.025,0.005,3.83
14,2022,4,11,4,9.9,8.17,10.1,464.4,6.8,1.77,0.025,0.005,3.83
14,2022,4,11,8,8.9,8.16,10.18,458.3,6.1,2.26,0.025,0.005,3.75
14,2022,4,11,12,8.3,8.23,10.85,447.3,4.6,1.8,0.025,0.005,3.62
14,2022,4,11,16,7.6,8.26,11.3,446.6,4.9,2.07,0.025,0.005,3.39
14,2022,4,11,20,8.9,8.3,11.18,450.9,5.5,2.46,0.025,0.005,3.21
14,2022,4,12,0,8.5,8.26,10.97,443.4,6.6,2.36,0.025,0.005,3.36
14,2022,4,12,4,8.8,8.27,11.02,454.1,6.0,2.36,0.025,0.005,3.36
14,2022,4,12,8,8.7,8.29,11.15,449.8,5.3,2.38,0.025,0.005,3.39
14,2022,4,12,12,8.5,8.28,11.22,451.6,4.9,2.14,0.025,0.005,3.35
14,2022,4,12,16,7.2,8.24,11.14,445.3,6.7,2.29,0.025,0.005,3.3
14,2022,4,12,20,7.5,8.25,11.11,446.5,6.4,2.41,0.025,0.005,3.19
14,2022,4,13,0,9.5,8.28,11.01,457.8,5.8,2.61,0.025,0.005,3.21
14,2022,4,13,4,10.3,8.3,10.92,457.6,5.5,2.61,0.025,0.005,3.21
14,2022,4,13,8,10.9,8.32,10.94,456.8,4.9,2.26,0.025,0.005,3.44
14,2022,4,13,12,11.0,8.33,11.11,457.6,6.4,1.83,0.025,0.005,3.48
14,2022,4,13,16,10.9,8.33,11.14,454.1,6.3,1.87,0.025,0.005,3.47
14,2022,4,13,20,10.8,8.33,11.1,454.6,5.2,2.24,0.025,0.005,3.44
14,2022,4,14,0,10.8,8.33,11.04,453.8,5.2,2.52,0.025,0.005,3.43
14,2022,4,14,4,10.8,8.32,11.04,454.8,4.9,2.52,0.025,0.005,3.43
14,2022,4,14,8,9.9,8.23,10.63,459.9,7.4,2.37,0.025,0.005,3.41
14,2022,4,14,12,9.4,8.28,10.88,450.8,6.2,2.16,0.025,0.005,3.44
14,2022,4,14,16,8.2,8.22,10.7,445.3,7.1,2.25,0.025,0.005,3.37
14,2022,4,14,20,8.8,8.28,10.97,447.3,5.8,2.39,0.025,0.005,3.22
14,2022,4,15,8,10.1,8.31,10.81,454.5,6.0,2.7,0.025,0.005,3.2
14,2022,4,15,12,10.0,8.3,10.68,455.9,6.9,2.16,0.025,0.005,3.42
14,2022,4,15,16,10.3,8.31,10.77,455.8,6.5,2.36,0.025,0.005,3.4
14,2022,4,15,20,10.1,8.3,10.76,451.6,6.4,2.4,0.025,0.005,3.4
14,2022,4,16,0,8.7,8.22,10.6,457.1,11.3,2.4,0.025,0.005,3.4
14,2022,4,16,4,9.5,8.28,10.83,458.9,6.8,2.27,0.025,0.005,3.33
14,2022,4,16,8,9.3,8.28,10.75,454.6,8.4,2.21,0.025,0.005,3.37
14,2022,4,16,12,8.7,8.28,10.81,452.2,6.7,2.37,0.025,0.005,3.25
14,2022,4,16,16,9.0,8.28,10.87,451.1,6.1,2.38,0.025,0.005,3.28
14,2022,4,16,20,8.6,8.28,10.79,450.1,6.1,2.46,0.025,0.005,3.26
14,2022,4,17,0,10.0,8.3,10.92,453.1,5.1,2.46,0.025,0.005,3.26
14,2022,4,17,0,10.0,8.3,10.92,453.1,5.1,2.46,0.025,0.005,3.26
14,2022,4,17,12,9.0,8.28,10.77,449.5,5.6,2.25,0.025,0.005,3.23
14,2022,4,17,16,7.7,8.23,10.57,444.7,7.5,2.25,0.025,0.005,3.23
14,2022,4,17,20,7.7,8.22,10.6,449.2,7.7,2.75,0.025,0.005,3.18
14,2022,4,18,0,10.4,8.33,10.86,454.8,5.1,2.75,0.025,0.005,3.18
14,2022,4,18,4,10.8,8.35,10.99,455.2,3.9,2.42,0.025,0.005,3.31
14,2022,4,18,8,11.2,8.37,11.03,454.3,3.8,2.19,0.025,0.005,3.33
14,2022,4,18,12,11.0,8.36,11.12,460.3,3.9,2.12,0.025,0.005,3.37
14,2022,4,18,16,8.5,8.22,10.5,447.7,8.1,2.35,0.025,0.005,3.22
14,2022,4,18,20,11.2,8.36,10.91,456.4,5.3,2.41,0.025,0.005,3.32
14,2022,4,19,0,11.8,8.37,10.94,456.1,4.6,2.41,0.025,0.005,3.32
14,2022,4,19,4,11.8,8.36,10.87,457.6,4.3,2.43,0.025,0.005,3.34
14,2022,4,19,8,11.9,8.37,10.81,456.7,4.2,2.1,0.025,0.005,3.33
14,2022,4,19,12,11.8,8.36,10.91,458.5,4.6,1.5,0.025,0.005,3.22
14,2022,4,19,16,12.2,8.35,10.96,462.5,5.7,1.89,0.025,0.005,3.27
14,2022,4,19,20,13.0,8.39,10.94,456.6,4.3,2.01,0.025,0.005,3.31
14,2022,4,20,0,13.0,8.39,11.05,455.1,3.1,2.01,0.025,0.005,3.31
14,2022,4,20,4,13.0,8.39,10.85,454.4,2.7,2.1,0.025,0.005,3.24
14,2022,4,20,8,13.0,8.37,10.92,455.6,4.3,1.8,0.025,0.005,3.24
14,2022,4,20,12,13.1,8.36,10.68,457.3,6.9,2.13,0.025,0.005,3.31
14,2022,4,20,16,13.5,8.38,10.72,459.0,6.3,2.21,0.025,0.005,3.3
14,2022,4,20,20,14.0,8.4,10.75,457.9,4.9,2.04,0.025,0.005,3.29
14,2022,4,21,0,13.9,8.39,10.59,455.8,5.2,2.04,0.025,0.005,3.29
14,2022,4,21,4,13.7,8.39,10.57,454.5,4.6,2.22,0.025,0.005,3.26
14,2022,4,21,8,13.9,8.39,10.47,457.1,5.9,1.56,0.025,0.005,3.29
14,2022,4,21,12,14.1,8.4,10.66,456.5,6.0,1.87,0.025,0.005,3.3
14,2022,4,21,16,14.1,8.4,10.63,456.9,6.1,2.0,0.025,0.005,3.28
14,2022,4,21,20,15.2,8.43,10.41,460.6,7.7,1.92,0.025,0.005,3.32
14,2022,4,21,20,15.2,8.43,10.41,460.6,7.7,1.92,0.025,0.005,3.32
14,2022,4,22,4,13.3,8.32,10.27,461.1,9.9,2.24,0.025,0.005,3.31
14,2022,4,22,8,13.4,8.35,10.4,458.0,6.9,1.82,0.025,0.005,3.27
14,2022,4,22,12,13.2,8.37,10.61,452.1,5.6,1.73,0.025,0.005,3.27
14,2022,4,22,16,13.5,8.38,10.49,455.4,6.2,2.08,0.025,0.005,3.28
14,2022,4,22,20,14.1,8.39,10.4,456.5,6.9,2.18,0.025,0.005,3.32
14,2022,4,23,0,14.2,8.39,10.36,455.1,5.3,2.18,0.025,0.005,3.32
14,2022,4,23,4,14.2,8.39,10.44,455.5,5.0,2.18,0.025,0.005,3.24
14,2022,4,23,8,13.1,8.29,9.93,454.2,7.7,1.79,0.025,0.005,3.26
14,2022,4,23,12,14.4,8.38,10.2,458.4,6.1,1.79,0.025,0.005,3.26
14,2022,4,23,16,14.8,8.4,10.34,457.9,6.0,2.09,0.025,0.005,3.27
14,2022,4,23,20,14.6,8.41,10.43,456.2,4.9,2.17,0.025,0.005,3.23
14,2022,4,24,0,14.7,8.39,10.2,456.6,6.9,2.2,0.025,0.005,3.27
14,2022,4,24,4,14.4,8.38,10.3,456.7,5.3,2.13,0.025,0.005,3.24
14,2022,4,24,8,13.8,8.35,10.05,452.8,6.1,2.06,0.025,0.005,3.21
14,2022,4,24,12,14.0,8.37,10.16,455.2,4.9,2.15,0.025,0.005,3.24
14,2022,4,24,16,13.9,8.33,9.92,457.4,8.5,2.25,0.025,0.005,3.24
14,2022,4,24,20,15.2,8.4,10.13,457.6,7.3,2.16,0.025,0.005,3.26
14,2022,4,25,8,12.9,8.33,10.32,449.7,4.8,2.23,0.025,0.005,3.23
14,2022,4,25,12,13.1,8.35,10.49,451.3,4.7,2.2,0.025,0.005,3.68
14,2022,4,25,16,15.3,8.34,9.94,461.4,8.0,2.26,0.025,0.005,3.4
14,2022,4,25,20,15.9,8.43,10.24,455.0,4.2,2.19,0.025,0.005,3.48
