point_id,year,month,day,hour,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
9,2021,6,17,12,27.3,8.31,8.85,964.7,41.6,5.82,0.327,0.172,4.77
9,2021,6,17,12,27.3,8.31,8.85,964.7,41.6,5.82,0.327,0.172,4.77
9,2021,6,17,16,29.1,8.54,10.4,965.8,37.9,6.06,0.276,0.17,4.75
9,2021,6,17,16,29.1,8.54,10.4,965.8,37.9,6.16,0.178,0.165,4.6
9,2021,6,17,20,28.2,8.42,7.71,965.5,39.5,6.19,0.152,0.162,4.61
9,2021,6,18,0,27.3,8.11,5.47,988.0,61.5,6.19,0.152,0.162,4.61
9,2021,6,18,4,26.5,8.0,4.49,1028.7,57.3,6.09,0.216,0.184,4.86
9,2021,6,18,4,26.5,8.0,4.49,1028.7,57.3,5.55,0.322,0.187,5.58
9,2021,6,18,8,25.1,8.05,5.66,1029.5,54.8,5.96,0.214,0.175,5.66
9,2021,6,18,12,26.0,8.32,8.85,1029.4,48.5,5.96,0.17,0.166,5.53
9,2021,6,18,16,28.0,8.67,12.84,1020.4,49.1,5.96,0.17,0.166,5.53
9,2021,6,18,16,28.0,8.67,12.84,1020.4,49.1,6.44,0.09,0.164,5.4
9,2021,6,18,20,27.1,8.46,9.51,992.7,80.5,6.58,0.116,0.185,5.37
9,2021,6,19,0,26.2,8.36,7.43,991.0,61.0,6.58,0.116,0.185,5.37
9,2021,6,19,4,24.9,8.18,6.16,995.9,53.1,6.3,0.13,0.169,5.32
9,2021,6,19,4,24.9,8.18,6.16,995.9,53.1,5.97,0.144,0.162,5.41
9,2021,6,19,8,24.4,8.13,6.25,999.4,47.9,5.94,0.157,0.16,5.43
9,2021,6,19,12,26.6,8.44,9.56,1001.0,49.7,6.05,0.118,0.16,5.52
9,2021,6,19,16,28.4,8.8,13.56,985.3,54.6,6.39,0.025,0.166,5.43
9,2021,6,19,20,27.8,8.72,11.87,978.2,62.4,6.39,0.025,0.168,5.53
9,2021,6,20,0,26.4,8.51,8.31,993.1,55.5,6.73,0.025,0.168,5.53
9,2021,6,20,0,26.4,8.51,8.31,993.1,55.5,6.73,0.025,0.168,5.53
9,2021,6,20,8,24.6,8.36,7.45,999.3,46.4,6.15,0.025,0.147,5.55
9,2021,6,20,12,26.8,8.77,13.29,989.9,49.5,6.31,0.025,0.168,5.8
9,2021,6,20,16,29.2,8.83,23.57,949.0,55.9,6.86,0.025,0.168,5.8
9,2021,7,2,12,27.1,8.95,27.37,822.0,76.9,6.73,0.025,0.221,5.36
9,2021,7,3,0,27.8,8.5,26.86,797.8,155.0,8.2,0.093,0.176,5.45
9,2021,7,3,4,26.0,7.77,8.0,771.3,164.9,7.44,0.025,0.16,5.35
9,2021,7,3,4,26.0,7.77,8.0,771.3,164.9,6.66,0.321,0.005,5.21
9,2021,7,3,8,23.4,7.74,2.11,439.3,166.2,6.56,2.514,1.551,6.09
9,2021,7,3,12,24.8,8.06,6.58,321.8,70.0,6.56,1.159,0.292,6.09
9,2021,7,3,16,27.6,8.79,15.64,500.7,44.2,5.62,1.159,0.292,4.77
9,2021,7,3,16,27.6,8.79,15.64,500.7,44.2,5.93,0.455,0.186,4.03
