point_id,year,month,day,hour,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
16,2021,6,17,12,24.4,9.16,9.68,677.4,12.2,5.45,0.135,0.078,0.8
16,2021,6,17,12,24.4,9.16,9.68,677.4,12.2,5.45,0.135,0.078,0.8
16,2021,6,17,16,24.4,8.92,6.1,680.7,13.9,5.97,0.087,0.071,0.84
16,2021,6,17,16,24.4,8.92,6.1,680.7,13.9,5.68,0.098,0.072,0.81
16,2021,6,17,20,24.2,8.99,6.88,683.6,13.2,5.48,0.084,0.077,0.78
16,2021,6,18,0,23.4,8.92,5.91,688.5,12.6,5.48,0.084,0.077,0.78
16,2021,6,18,4,23.0,8.84,4.94,688.6,13.3,5.4,0.084,0.067,0.74
16,2021,6,18,4,23.0,8.84,4.94,688.6,13.3,5.48,0.106,0.074,0.79
16,2021,6,18,8,22.7,8.78,4.28,690.2,14.7,5.98,0.118,0.07,0.81
16,2021,6,18,12,22.7,8.68,4.05,694.7,16.4,5.95,0.111,0.074,0.82
16,2021,6,18,16,23.1,8.76,5.45,699.3,16.7,5.95,0.099,0.074,0.82
16,2021,6,18,16,23.1,8.76,5.45,699.3,16.7,6.1,0.099,0.072,0.84
16,2021,6,18,20,22.9,8.63,4.44,700.0,17.0,5.89,0.106,0.067,0.76
16,2021,6,19,0,22.7,8.67,4.45,696.9,15.0,5.89,0.106,0.067,0.76
16,2021,6,19,4,22.3,8.61,3.8,698.0,14.7,5.6,0.025,0.071,0.74
16,2021,6,19,4,22.3,8.61,3.8,698.0,14.7,5.55,0.025,0.066,0.69
16,2021,6,19,8,22.2,8.58,3.5,700.9,14.9,5.9,0.025,0.078,0.75
16,2021,6,19,12,22.4,8.54,3.81,700.2,15.0,5.77,0.025,0.051,0.73
16,2021,6,19,16,22.9,8.59,4.61,701.9,15.8,5.86,0.025,0.071,0.73
16,2021,6,19,20,22.8,8.56,4.56,700.7,14.7,5.68,0.025,0.069,0.7
16,2021,6,20,0,22.5,8.49,3.8,703.5,14.4,5.68,0.025,0.069,0.7
16,2021,6,20,0,22.5,8.49,3.8,703.5,14.4,5.68,0.025,0.069,0.7
16,2021,6,20,8,22.1,8.41,2.94,705.1,13.5,5.72,0.025,0.07,0.73
16,2021,6,20,12,22.6,8.66,5.7,702.8,15.2,6.26,0.025,0.077,0.77
16,2021,6,20,16,23.4,8.78,7.81,700.1,15.0,6.26,0.025,0.077,0.77
16,2021,7,2,12,25.2,8.73,6.68,685.9,12.8,5.74,0.082,0.067,0.79
16,2021,7,2,16,26.4,8.96,10.91,679.6,14.1,5.69,0.082,0.067,0.79
16,2021,7,2,16,26.4,8.96,10.91,679.6,14.1,5.93,0.025,0.078,0.77
16,2021,7,2,20,26.1,8.96,10.66,679.4,12.5,5.65,0.025,0.07,0.7
16,2021,7,3,0,25.7,8.89,9.18,683.5,12.1,5.65,0.025,0.07,0.7
16,2021,7,3,4,25.5,8.85,8.28,678.6,12.0,5.65,0.025,0.07,0.7
16,2021,7,3,4,25.5,8.85,8.28,678.6,12.0,5.43,0.025,0.065,0.69
16,2021,7,3,8,25.3,8.81,7.53,679.3,12.2,5.55,0.025,0.066,0.74
16,2021,7,3,12,25.5,8.74,6.74,680.6,15.0,5.55,0.025,0.065,0.76
16,2021,7,3,16,27.4,8.98,11.75,677.9,12.4,5.53,0.025,0.065,0.76
16,2021,7,3,16,27.4,8.98,11.75,677.9,12.4,5.64,0.025,0.066,0.7
16,2021,7,3,20,26.1,8.97,11.33,675.1,13.1,5.56,0.025,0.062,0.71
16,2021,7,4,0,26.0,9.0,11.54,674.7,13.4,5.56,0.025,0.062,0.71
16,2021,7,4,4,25.6,8.9,9.42,677.8,13.0,5.56,0.025,0.062,0.71
16,2021,7,4,4,25.6,8.9,9.42,677.8,13.0,5.36,0.025,0.061,0.7
16,2021,7,4,8,25.5,8.89,9.16,677.1,12.7,5.42,0.025,0.065,0.7
16,2021,7,4,12,25.9,8.85,9.01,679.4,14.1,5.42,0.025,0.061,0.76
16,2021,7,4,16,25.9,8.74,6.71,679.0,12.7,5.49,0.025,0.061,0.76
16,2021,7,4,16,25.9,8.74,6.71,679.0,12.7,5.52,0.025,0.061,0.73
16,2021,7,4,20,25.3,8.58,4.61,685.6,11.9,5.33,0.09,0.058,0.72
16,2021,7,5,0,25.3,8.65,5.48,685.1,11.8,5.33,0.09,0.058,0.72
16,2021,7,5,4,25.5,8.75,6.79,682.8,13.0,5.33,0.09,0.058,0.72
16,2021,7,5,8,25.4,8.8,7.8,677.6,12.6,5.31,0.025,0.054,0.72
16,2021,7,5,8,25.4,8.8,7.8,677.6,12.6,5.36,0.025,0.054,0.72
16,2021,7,5,12,23.9,8.75,7.59,704.6,16.6,5.56,0.025,0.069,0.77
16,2021,7,5,16,26.1,8.93,10.44,671.7,12.5,5.56,0.025,0.071,0.73
16,2021,7,5,20,25.8,8.89,9.58,671.2,13.6,5.95,0.025,0.071,0.73
16,2021,7,5,20,25.8,8.89,9.58,671.2,13.6,5.78,0.025,0.067,0.74
16,2021,7,6,0,25.6,8.88,8.97,671.6,13.5,5.78,0.025,0.067,0.74
16,2021,7,6,4,25.4,8.81,7.87,672.7,13.2,5.78,0.025,0.069,0.71
16,2021,7,6,8,25.2,8.8,7.67,672.2,13.4,5.59,0.025,0.069,0.71
16,2021,7,6,8,25.2,8.8,7.67,672.2,13.4,5.96,0.025,0.079,0.83
16,2021,7,6,12,25.2,8.8,7.67,674.2,13.4,5.91,0.025,0.073,0.82
16,2021,7,6,16,25.7,8.85,8.76,668.6,13.3,6.47,0.025,0.069,0.76
16,2021,7,7,12,25.8,8.59,5.53,679.7,18.8,5.78,0.087,0.074,0.84
16,2021,7,7,12,25.8,8.59,5.53,679.7,18.8,5.76,0.115,0.073,0.88
16,2021,7,26,12,27.1,8.53,10.25,596.6,12.1,4.61,0.025,0.061,1.11
16,2021,7,26,16,26.0,8.58,11.38,612.2,12.7,4.89,0.025,0.097,1.26
16,2021,7,26,20,27.0,8.5,9.56,599.2,10.4,4.89,0.025,0.097,1.26
16,2021,7,27,0,26.8,8.36,7.78,602.2,10.7,4.6,0.025,0.081,1.16
16,2021,7,27,0,26.8,8.36,7.78,602.2,10.7,4.6,0.025,0.081,1.16
16,2021,7,27,4,26.6,8.24,6.74,602.3,11.1,4.46,0.114,0.069,1.19
16,2021,7,27,8,26.5,8.13,5.83,602.4,10.8,4.46,0.128,0.069,1.19
16,2021,7,27,12,26.6,8.2,6.29,601.6,11.7,4.73,0.128,0.08,1.24
16,2021,7,27,12,26.6,8.2,6.29,601.6,11.7,4.73,0.128,0.08,1.24
16,2021,7,27,12,26.6,8.2,6.29,601.6,11.7,4.9,0.12,0.076,1.24
16,2021,7,27,16,26.8,8.22,6.5,602.9,11.9,4.62,0.12,0.072,1.18
16,2021,7,27,20,27.1,8.38,7.98,595.9,10.5,4.62,0.101,0.076,1.21
16,2021,7,28,0,26.7,8.46,9.06,593.3,9.9,4.62,0.101,0.076,1.21
16,2021,7,28,4,26.6,8.23,6.61,597.2,11.0,4.62,0.101,0.076,1.21
16,2021,7,28,4,26.6,8.23,6.61,597.2,11.0,4.44,0.117,0.079,1.18
16,2021,7,28,8,26.6,8.16,5.86,597.4,10.8,4.8,0.126,0.076,1.2
16,2021,7,28,12,26.6,8.2,6.14,596.0,10.2,4.8,0.111,0.076,1.2
16,2021,7,28,16,27.0,8.58,10.83,589.7,11.5,4.68,0.111,0.067,1.2
16,2021,7,28,16,27.0,8.58,10.83,589.7,11.5,5.18,0.025,0.064,1.19
16,2021,7,28,20,26.8,8.36,7.83,590.7,10.1,4.63,0.09,0.056,1.2
16,2021,7,29,0,26.6,8.24,6.72,592.9,10.4,4.63,0.09,0.056,1.2
16,2021,7,29,4,26.4,8.13,5.53,594.8,10.4,4.63,0.09,0.056,1.2
16,2021,7,29,4,26.4,8.13,5.53,594.8,10.4,4.36,0.125,0.072,1.19
16,2021,7,29,8,26.3,8.12,5.42,596.9,9.1,4.54,0.112,0.068,1.18
16,2021,7,29,12,26.4,8.18,5.88,597.2,9.2,4.9,0.112,0.068,1.19
16,2021,7,29,16,26.5,8.35,7.3,592.9,10.1,4.9,0.112,0.068,1.19
16,2021,7,29,16,26.5,8.35,7.3,592.9,10.1,5.11,0.025,0.065,1.18
16,2021,7,29,20,26.2,8.17,5.7,594.9,10.9,4.55,0.137,0.068,1.21
16,2021,7,30,0,26.0,7.84,3.08,600.3,10.3,4.55,0.137,0.068,1.21
16,2021,7,30,4,25.9,7.83,3.29,599.8,9.8,4.55,0.137,0.068,1.21
16,2021,7,30,4,25.9,7.83,3.29,599.8,9.8,4.15,0.302,0.071,1.34
16,2021,7,30,8,25.8,7.77,2.66,600.9,10.2,4.51,0.338,0.067,1.34
16,2021,7,30,12,25.8,7.83,3.36,597.9,10.1,4.51,0.302,0.063,1.34
16,2021,7,30,16,26.1,7.88,3.95,598.6,10.2,4.4,0.302,0.063,1.32
16,2021,8,6,8,26.7,8.02,6.59,576.5,10.4,4.38,0.184,0.069,1.53
16,2021,8,6,8,26.7,8.02,6.59,576.5,10.4,4.48,0.214,0.073,1.54
16,2021,9,23,12,21.5,8.47,12.06,590.0,13.9,4.86,0.172,0.084,1.57
16,2021,9,23,16,21.9,8.56,12.19,585.8,15.0,4.85,0.143,0.083,1.51
16,2021,9,23,20,21.5,8.43,11.61,590.3,14.9,4.73,0.151,0.078,1.53
16,2021,9,24,0,21.5,8.46,10.92,583.3,13.7,4.73,0.151,0.078,1.53
16,2021,9,24,4,21.3,8.21,9.31,589.4,14.3,4.45,0.17,0.076,1.51
16,2021,10,28,12,13.5,8.48,12.12,626.4,15.9,4.33,0.108,0.072,4.22
16,2021,10,28,16,13.8,8.53,12.5,622.8,15.9,4.32,0.101,0.072,4.26
16,2021,10,28,20,14.2,8.58,13.4,617.5,15.5,4.31,0.084,0.079,4.28
16,2021,10,29,0,13.7,8.49,12.49,620.7,13.9,4.31,0.084,0.079,4.28
16,2021,10,29,4,13.4,8.42,11.68,620.7,14.5,3.94,0.025,0.067,4.27
16,2021,10,29,8,13.1,8.33,10.75,627.1,15.1,4.0,0.104,0.067,4.16
16,2021,10,29,12,13.1,8.33,10.75,627.1,15.1,4.08,0.116,0.072,4.2
16,2021,11,5,8,12.8,8.35,10.25,612.1,17.4,3.18,0.025,0.058,4.82
16,2021,11,5,12,13.1,8.43,11.06,548.1,13.1,3.23,0.025,0.059,4.78
16,2021,11,5,16,15.6,8.48,11.04,563.5,11.7,3.31,0.025,0.047,4.81
16,2021,11,5,20,13.5,8.44,11.17,594.3,11.2,3.03,0.025,0.048,4.84
16,2021,11,6,0,13.5,8.41,11.06,595.4,11.0,3.03,0.025,0.048,4.84
16,2021,11,6,4,13.3,8.39,10.86,597.0,10.4,3.08,0.025,0.051,4.76
16,2021,11,6,8,13.3,8.38,10.69,597.2,9.3,3.08,0.025,0.053,4.73
16,2021,11,6,12,13.0,8.39,10.59,599.1,10.5,3.18,0.025,0.055,4.69
16,2021,11,6,16,12.9,8.35,10.3,598.2,12.8,3.23,0.025,0.055,4.73
16,2021,11,6,20,12.5,8.31,9.94,599.7,14.2,3.12,0.086,0.054,4.75
16,2021,11,7,0,12.0,8.28,9.72,599.8,14.7,3.12,0.086,0.054,4.75
16,2021,11,7,4,11.8,8.26,9.52,598.1,15.1,3.05,0.104,0.054,4.73
16,2021,11,7,4,11.8,8.26,9.52,598.1,15.1,3.04,0.104,0.054,4.73
16,2021,11,7,12,11.5,8.28,9.69,598.3,15.9,3.32,0.101,0.054,4.73
16,2021,11,7,16,11.4,8.34,10.0,597.4,14.5,3.16,0.1,0.058,4.86
16,2021,11,7,20,11.1,8.31,9.81,592.6,16.7,3.22,0.112,0.056,4.87
