point_id,year,month,day,hour,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
5,2021,11,30,8,10.8,7.98,7.33,982.0,2.6,2.76,0.025,0.037,8.38
5,2021,11,30,12,11.0,8.08,8.54,983.2,2.2,2.76,0.025,0.037,8.38
5,2021,11,30,16,11.3,8.31,9.86,971.4,1.8,2.69,0.025,0.037,8.12
5,2021,11,30,20,10.4,8.44,9.91,980.4,2.1,2.69,0.025,0.04,8.42
5,2021,11,30,20,10.4,8.44,9.91,980.4,2.1,2.69,0.025,0.04,8.42
5,2021,12,1,4,10.0,8.32,9.26,1003.3,2.7,2.8,0.025,0.044,8.72
5,2021,12,1,12,10.4,8.21,9.16,990.7,2.1,2.71,0.025,0.043,8.2
5,2021,12,1,20,11.3,8.32,10.03,979.2,2.3,2.76,0.025,0.04,8.01
5,2021,12,1,20,11.3,8.32,10.03,979.2,2.3,2.64,0.025,0.04,8.27
5,2021,12,2,0,11.1,8.36,10.28,988.3,2.8,2.64,0.025,0.04,8.27
5,2021,12,2,8,10.8,8.05,8.35,996.3,2.9,2.69,0.025,0.039,8.68
5,2021,12,2,12,11.7,8.03,8.4,1004.2,2.3,2.82,0.025,0.035,8.3
5,2021,12,7,16,12.6,8.02,8.89,979.6,2.3,2.5,0.138,0.245,6.88
5,2021,12,7,20,12.6,8.18,10.02,990.3,2.6,2.69,0.046,0.244,6.94
5,2021,12,8,8,11.9,7.9,7.5,1014.7,2.9,2.5,0.025,0.235,6.9
5,2021,12,8,12,12.2,7.91,7.63,998.9,2.4,2.52,0.029,0.223,6.31
5,2021,12,8,16,12.3,8.02,9.07,1004.3,2.2,2.76,0.04,0.217,6.49
5,2021,12,8,20,12.3,8.16,9.99,995.8,2.8,2.57,0.045,0.207,7.08
5,2021,12,9,0,12.2,8.13,9.67,993.5,3.1,2.57,0.045,0.207,7.08
5,2021,12,9,4,12.2,7.98,8.22,992.3,2.8,2.42,0.052,0.187,7.07
5,2021,12,9,8,12.1,7.88,7.6,994.2,3.0,2.41,0.04,0.172,7.08
5,2021,12,10,12,11.9,7.89,7.88,1003.0,2.9,2.58,0.051,0.15,7.87
5,2021,12,10,16,12.4,8.01,8.86,991.6,2.9,2.38,0.051,0.143,8.02
5,2021,12,14,8,9.9,7.94,8.1,996.3,3.0,2.09,0.025,0.06,8.29
5,2021,12,14,16,10.8,8.08,9.51,987.8,2.7,2.29,0.025,0.05,8.35
5,2021,12,14,20,10.9,8.19,10.39,1002.1,3.1,2.37,0.025,0.005,8.66
5,2021,12,15,0,10.8,8.14,10.02,1017.8,2.8,2.37,0.025,0.005,8.66
5,2021,12,15,4,10.7,8.0,8.67,1008.4,3.0,2.34,0.025,0.044,8.22
5,2021,12,21,12,10.7,8.03,8.5,989.1,3.2,2.21,0.025,0.033,7.86
5,2021,12,21,16,11.1,8.15,9.15,977.0,2.6,2.08,0.025,0.034,8.33
5,2021,12,22,8,10.4,8.07,8.39,985.0,3.3,2.35,0.025,0.031,7.69
5,2021,12,22,16,11.3,8.13,9.35,984.8,2.8,2.22,0.025,0.03,7.73
5,2021,12,22,20,11.2,8.27,10.27,994.6,2.8,2.17,0.025,0.036,7.74
5,2021,12,23,0,10.8,8.2,9.81,1005.7,2.7,2.28,0.025,0.036,7.74
5,2021,12,23,4,10.7,8.05,8.59,1008.3,3.5,2.35,0.025,0.036,8.4
5,2021,12,23,8,10.4,7.99,8.07,1009.5,3.5,2.37,0.025,0.036,8.15
5,2021,12,23,12,10.2,7.93,7.74,1016.5,2.9,2.46,0.025,0.038,8.19
5,2021,12,23,16,10.0,7.9,7.85,1016.4,2.6,2.61,0.025,0.039,8.47
5,2021,12,23,20,9.9,7.92,8.2,1012.4,2.4,2.42,0.025,0.039,9.04
5,2021,12,24,0,9.8,7.9,8.03,1019.0,2.6,2.42,0.025,0.039,9.04
5,2021,12,24,4,9.5,7.91,7.63,1016.4,3.3,2.42,0.025,0.043,8.44
5,2021,12,24,12,8.8,8.0,8.52,1015.1,3.2,2.38,0.025,0.046,8.68
5,2021,12,27,16,8.7,8.08,9.78,992.0,2.8,2.65,0.03,0.04,9.5
5,2021,12,27,20,8.8,8.13,10.41,996.9,3.0,2.74,0.052,0.04,9.6
5,2021,12,28,0,8.6,8.11,10.26,1001.0,3.1,2.71,0.052,0.04,9.6
5,2021,12,28,4,8.4,8.02,9.17,996.2,3.7,2.71,0.025,0.039,9.34
5,2021,12,28,8,8.2,7.95,8.47,1003.6,3.9,2.86,0.025,0.039,9.02
5,2021,12,28,16,9.2,8.05,9.7,999.7,2.5,2.81,0.065,0.037,8.92
5,2021,12,30,12,8.5,8.1,8.97,1014.2,4.4,2.68,0.025,0.034,8.38
5,2022,1,11,8,7.7,8.03,8.69,985.9,3.4,2.91,0.025,0.038,8.08
5,2022,1,11,12,8.0,7.98,8.76,992.5,2.9,2.85,0.025,0.038,7.38
5,2022,1,11,16,8.7,8.1,9.89,981.5,2.3,2.9,0.088,0.042,8.21
5,2022,1,12,8,8.6,7.92,8.16,983.2,3.6,3.18,0.025,0.036,6.77
5,2022,1,12,12,8.6,7.89,8.21,984.1,3.6,3.19,0.025,0.036,7.33
5,2022,1,12,16,9.1,8.0,9.16,996.6,4.5,2.95,0.025,0.035,8.03
5,2022,1,14,12,8.4,7.96,8.77,1022.3,3.2,2.73,0.092,0.04,9.19
5,2022,1,14,16,9.2,8.11,10.17,1009.8,2.5,2.7,0.206,0.041,9.47
5,2022,1,19,8,8.8,7.95,8.28,1007.3,3.3,2.81,0.025,0.039,8.79
5,2022,1,19,12,8.8,7.91,8.3,1004.7,3.1,2.61,0.025,0.039,9.31
5,2022,1,19,16,9.2,8.03,9.57,989.3,2.3,2.54,0.025,0.039,9.05
5,2022,1,20,4,8.7,8.01,8.74,990.2,3.2,2.58,0.025,0.042,8.66
5,2022,1,20,8,8.3,7.94,8.5,1004.0,3.4,2.58,0.025,0.044,8.98
5,2022,1,20,12,8.0,7.91,8.28,999.4,3.0,2.7,0.025,0.047,9.19
5,2022,1,20,16,8.1,7.97,9.04,1012.4,2.4,2.89,0.025,0.048,9.01
5,2022,1,20,20,8.3,8.05,9.68,1002.8,2.4,2.68,0.025,0.05,8.74
5,2022,1,21,8,8.3,7.91,8.24,1005.7,3.2,2.66,0.025,0.055,8.98
5,2022,1,21,12,8.1,7.88,8.22,1009.1,3.1,2.75,0.025,0.057,8.79
5,2022,2,10,8,9.1,7.95,7.87,1002.2,3.3,2.4,0.025,0.085,7.8
5,2022,2,10,12,9.8,7.96,8.36,992.5,3.4,2.64,0.025,0.08,8.96
5,2022,2,11,8,9.6,7.9,7.9,991.4,3.3,2.96,0.041,0.08,8.86
5,2022,2,11,16,10.8,8.2,10.08,974.6,2.6,2.16,0.059,0.005,8.64
5,2022,2,11,20,10.8,8.34,10.82,976.3,3.0,2.6,0.047,0.071,8.36
5,2022,2,12,0,10.3,8.14,9.65,981.8,2.9,2.6,0.04,0.071,8.36
5,2022,2,12,4,9.9,8.01,8.45,961.1,3.4,2.77,0.025,0.068,7.93
5,2022,2,12,16,9.6,8.01,9.22,983.9,2.9,2.67,0.071,0.078,9.0
5,2022,2,12,20,9.6,8.12,10.05,952.0,2.7,2.82,0.025,0.079,9.09
5,2022,2,13,0,9.2,8.04,9.36,966.3,2.8,2.82,0.025,0.079,9.09
5,2022,2,13,4,9.1,7.97,8.4,946.3,3.1,2.71,0.025,0.067,8.31
5,2022,2,13,8,8.8,7.92,7.97,945.0,3.2,2.76,0.041,0.07,8.54
5,2022,2,13,12,8.4,7.89,7.84,966.1,2.9,2.79,0.124,0.079,8.54
5,2022,2,13,16,8.2,7.96,8.42,956.0,2.8,2.95,0.169,0.084,9.61
5,2022,2,13,20,8.1,8.03,9.12,985.6,3.2,3.02,0.177,0.084,9.61
5,2022,2,14,0,8.1,7.99,8.8,978.3,2.7,3.02,0.146,0.084,9.61
5,2022,2,14,4,8.0,7.94,8.27,990.2,3.1,2.94,0.127,0.086,9.39
5,2022,2,18,8,8.4,7.91,7.98,1044.0,3.0,2.87,0.025,0.084,8.85
5,2022,2,18,12,8.7,7.96,8.55,1042.9,2.5,2.69,0.025,0.076,8.89
5,2022,2,18,16,9.3,8.24,10.41,1041.9,9.2,2.63,0.025,0.08,8.07
5,2022,2,18,20,9.1,8.5,11.2,1009.1,2.6,2.57,0.025,0.077,8.12
5,2022,2,19,0,8.4,8.3,10.13,1015.0,2.7,2.57,0.025,0.077,8.12
5,2022,2,19,4,7.8,8.12,8.83,1034.0,3.3,3.04,0.025,0.083,8.65
5,2022,2,19,8,7.5,8.01,8.26,1019.1,2.9,3.04,0.025,0.089,9.51
5,2022,2,22,12,8.8,8.04,9.05,1017.2,2.6,2.61,0.028,0.065,7.41
5,2022,2,22,12,8.8,8.04,9.05,1017.2,2.6,2.61,0.028,0.065,7.41
5,2022,2,22,16,10.0,8.32,10.82,984.1,2.4,2.04,0.028,0.065,7.41
5,2022,2,22,16,10.0,8.32,10.82,984.1,2.4,2.23,0.025,0.078,8.09
5,2022,2,22,20,9.9,8.5,11.2,978.1,2.6,2.23,0.025,0.076,8.09
5,2022,2,23,0,9.9,8.38,10.55,995.4,2.8,2.31,0.025,0.076,8.0
5,2022,2,23,4,9.5,8.13,8.94,980.7,2.9,2.31,0.025,0.067,8.0
5,2022,2,23,8,8.8,7.94,7.77,981.3,3.2,2.3,0.025,0.062,6.6
5,2022,2,23,12,9.8,8.03,8.76,1001.5,2.8,2.25,0.025,0.065,7.0
5,2022,2,23,16,10.8,8.28,10.54,998.1,2.9,2.14,0.025,0.065,7.08
5,2022,3,1,8,11.4,8.01,7.81,1023.3,4.8,3.11,0.185,0.084,8.18
5,2022,3,1,12,12.4,8.05,8.43,1012.6,3.4,3.04,0.487,0.092,8.89
5,2022,3,1,16,13.9,8.38,9.55,992.6,3.3,3.17,0.413,0.096,9.46
5,2022,3,2,8,12.5,7.91,7.04,1016.8,3.7,3.09,0.217,0.07,8.43
5,2022,3,2,12,13.8,8.05,8.02,1009.7,3.3,3.13,0.217,0.071,8.84
5,2022,3,7,8,13.0,8.01,6.96,995.7,3.1,3.34,0.103,0.067,8.87
5,2022,3,7,12,14.3,8.09,7.64,982.3,3.2,3.41,0.21,0.07,9.09
5,2022,3,8,8,14.2,8.0,6.55,985.5,2.9,3.3,0.083,0.068,7.13
5,2022,3,8,12,14.8,8.08,7.22,980.6,3.3,3.51,0.214,0.07,8.11
5,2022,3,8,16,16.2,8.36,8.64,965.0,3.2,3.43,0.288,0.072,8.51
5,2022,3,8,20,16.2,8.69,10.08,957.4,3.6,3.42,0.226,0.072,8.26
5,2022,3,9,0,15.6,8.46,9.14,965.4,3.2,3.48,0.1,0.074,8.43
5,2022,3,9,4,14.9,8.19,7.54,978.1,3.4,3.48,0.1,0.074,8.43
5,2022,3,9,8,14.5,8.07,6.49,994.2,3.0,3.3,0.025,0.064,6.67
5,2022,3,9,8,14.5,8.07,6.49,994.2,3.0,3.66,0.025,0.064,6.74
5,2022,3,9,16,16.3,8.37,8.83,993.6,2.8,3.66,0.14,0.068,7.37
5,2022,3,10,8,15.2,7.97,5.98,983.8,2.8,3.27,0.025,0.066,6.92
5,2022,3,10,12,15.8,8.0,6.54,979.6,3.0,3.54,0.121,0.066,7.78
5,2022,3,10,16,17.3,8.28,8.64,956.0,2.7,3.5,0.166,0.069,8.22
5,2022,3,11,8,15.8,7.97,5.91,985.9,3.6,3.45,0.19,0.055,6.96
5,2022,3,11,12,15.7,7.93,5.77,989.8,2.7,3.63,0.479,0.061,8.1
5,2022,3,11,16,15.6,7.95,6.25,990.7,2.8,3.64,0.649,0.062,8.39
5,2022,3,11,20,15.2,7.97,6.52,988.0,3.2,3.9,0.748,0.062,8.39
5,2022,3,12,16,16.1,8.2,8.09,1020.8,3.0,3.92,0.778,0.074,8.54
5,2022,3,12,20,16.2,8.39,9.0,1020.6,3.6,3.38,0.808,0.077,7.85
5,2022,3,13,0,15.8,8.21,7.82,1009.4,3.6,3.38,0.808,0.077,7.85
5,2022,3,13,4,15.6,8.04,6.46,1038.5,2.7,3.65,0.541,0.068,7.66
5,2022,3,13,8,15.0,7.94,5.76,1061.9,3.0,3.91,0.798,0.067,8.25
5,2022,3,13,12,15.9,8.04,6.92,1043.8,2.6,3.77,0.871,0.071,8.79
5,2022,3,13,16,16.3,8.27,8.56,1028.9,2.6,3.77,0.759,0.071,8.25
5,2022,3,13,20,16.0,8.35,8.87,1021.5,3.2,3.62,0.556,0.068,7.82
5,2022,3,14,0,15.7,8.09,7.13,1051.8,3.0,3.62,0.556,0.068,7.82
5,2022,3,14,4,15.4,7.99,6.08,1092.4,3.0,3.78,0.501,0.067,7.79
5,2022,3,14,12,16.3,8.02,6.75,1096.1,2.6,3.86,0.845,0.067,8.4
5,2022,3,14,16,18.0,8.38,8.66,1068.2,2.7,3.86,0.679,0.067,8.4
5,2022,3,15,8,15.3,8.05,5.78,1049.1,2.9,3.81,0.606,0.056,6.86
5,2022,3,15,16,17.2,8.28,8.04,1020.4,2.8,3.8,1.343,0.067,7.9
5,2022,3,16,0,16.8,8.2,7.72,1016.6,3.3,3.84,1.725,0.072,7.93
5,2022,3,16,4,16.5,8.06,6.2,1022.4,2.7,3.84,1.725,0.072,7.93
5,2022,3,16,12,16.4,8.08,6.39,1027.6,2.8,3.71,1.097,0.067,7.24
5,2022,3,16,16,17.1,8.17,7.62,1022.2,3.2,4.11,1.089,0.066,7.77
5,2022,3,16,20,16.8,8.36,8.76,1014.3,3.5,3.99,1.056,0.07,8.19
5,2022,3,17,0,16.1,8.19,7.88,1018.9,3.0,3.87,1.098,0.072,8.17
5,2022,3,17,4,15.2,8.07,6.77,1026.3,3.0,3.87,1.098,0.072,8.17
5,2022,3,17,8,14.6,8.0,5.95,1027.4,2.8,3.85,1.557,0.077,8.15
5,2022,3,17,12,14.2,8.02,5.98,1026.9,2.9,3.91,1.324,0.071,7.55
5,2022,3,17,16,13.5,8.06,6.71,1031.1,2.7,3.76,1.216,0.066,7.56
5,2022,3,17,20,13.0,8.11,7.45,1028.6,2.9,3.73,1.642,0.067,8.34
5,2022,3,18,8,12.5,7.94,5.72,1013.8,2.7,3.6,1.247,0.07,8.64
5,2022,3,18,12,12.5,7.89,5.57,1009.5,2.6,3.66,1.206,0.066,9.09
5,2022,3,18,16,12.2,7.93,6.04,999.8,2.4,3.66,1.06,0.062,8.93
5,2022,3,23,12,13.7,8.15,7.04,996.6,2.7,3.55,0.056,0.047,6.46
5,2022,3,24,16,14.7,8.19,7.03,989.9,2.2,3.08,0.065,0.046,6.95
5,2022,3,24,20,14.6,8.23,7.5,986.4,2.7,3.14,0.07,0.045,7.11
5,2022,3,25,0,14.3,8.12,6.86,986.5,2.4,3.14,0.07,0.045,7.11
5,2022,3,25,4,14.0,8.04,5.98,993.2,2.9,3.22,0.093,0.046,6.85
5,2022,3,25,8,13.8,8.0,5.62,995.9,2.9,3.22,0.08,0.046,6.48
5,2022,3,25,12,14.2,8.05,6.17,994.2,2.9,3.12,0.087,0.052,6.32
5,2022,3,25,16,14.7,8.2,7.35,997.0,2.5,3.37,0.22,0.056,7.02
5,2022,3,25,20,14.8,8.33,8.13,999.2,2.7,3.21,0.296,0.059,7.6
5,2022,3,26,0,14.6,8.26,7.7,1000.6,2.6,3.21,0.296,0.059,7.6
5,2022,3,26,4,14.2,8.14,6.84,1003.0,2.6,3.22,0.237,0.055,7.79
5,2022,3,26,8,13.9,8.08,6.19,1005.7,2.7,3.23,0.174,0.054,7.63
5,2022,3,26,12,15.2,8.25,7.13,996.6,3.1,2.93,0.086,0.054,7.38
