point_id,year,month,day,hour,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
6,2021,11,6,16,16.4,7.48,8.88,567.0,4.1,2.24,0.129,0.038,4.94
6,2021,11,6,20,14.9,7.46,8.9,585.6,5.7,2.57,0.136,0.04,5.09
6,2021,11,7,0,13.9,7.44,8.78,614.0,9.1,2.57,0.136,0.04,5.09
6,2021,11,7,4,13.5,7.43,9.0,619.8,9.5,3.9,0.164,0.052,5.57
6,2021,11,7,8,13.5,7.43,9.0,619.8,9.5,2.82,0.164,0.052,5.65
6,2021,11,7,12,13.2,7.42,8.99,633.4,6.5,2.82,0.358,0.052,5.65
6,2021,11,7,16,13.4,7.47,9.64,685.8,7.1,3.16,0.219,0.075,5.91
6,2021,11,7,20,12.8,7.48,9.51,669.1,6.9,4.35,0.169,0.057,5.29
6,2021,11,8,0,12.3,7.44,9.09,607.4,5.4,3.52,0.169,0.057,5.29
6,2021,11,8,4,12.2,7.43,9.11,633.5,5.3,3.52,0.179,0.051,4.8
6,2021,11,8,8,12.0,7.46,9.49,631.6,4.8,2.83,0.131,0.039,4.74
6,2021,11,8,12,12.4,7.52,10.1,616.2,2.8,2.56,0.099,0.037,4.69
6,2021,11,8,16,12.5,7.65,11.32,626.8,2.8,2.6,0.102,0.038,4.65
6,2021,11,8,20,12.0,7.49,10.44,651.1,3.7,2.12,0.081,0.038,4.65
6,2021,11,9,0,11.6,7.47,9.75,651.8,2.8,2.32,0.081,0.038,4.76
6,2021,11,9,4,11.5,7.49,9.73,660.7,5.0,2.06,0.085,0.04,5.37
6,2021,11,9,8,11.4,7.51,9.85,653.6,2.9,1.1,0.08,0.036,5.45
6,2021,11,9,12,12.0,7.57,10.39,638.9,3.2,1.06,0.049,0.034,5.55
6,2021,11,9,16,12.6,7.71,11.08,630.5,2.8,1.86,0.051,0.034,5.48
6,2021,11,10,0,12.1,7.51,9.84,641.1,2.6,1.63,0.063,0.036,5.34
6,2021,11,10,4,12.1,7.48,9.65,640.1,2.9,2.02,0.065,0.04,5.32
6,2021,11,10,8,12.2,7.47,9.69,633.1,2.7,2.1,0.067,0.039,5.38
6,2021,11,10,12,12.8,7.54,10.13,626.9,1.7,2.06,0.042,0.038,5.32
6,2021,11,10,16,13.0,7.62,10.82,624.0,1.7,1.89,0.029,0.036,5.48
6,2021,11,10,20,13.3,7.65,10.83,616.2,2.2,2.24,0.039,0.037,5.48
6,2021,11,11,0,12.7,7.49,9.75,617.4,2.0,2.13,0.039,0.037,5.48
6,2021,11,11,4,12.6,7.46,9.76,617.9,2.4,2.13,0.05,0.037,5.47
6,2021,11,11,12,13.0,7.52,10.16,616.9,1.7,2.29,0.038,0.036,5.71
6,2021,11,11,16,13.5,7.64,10.89,609.9,1.7,2.01,0.025,0.038,5.79
6,2021,11,11,20,13.4,7.62,10.64,612.6,2.1,2.03,0.031,0.039,5.97
6,2021,11,12,0,12.8,7.47,9.52,616.4,2.0,2.06,0.031,0.039,5.97
6,2021,11,12,4,12.7,7.45,9.43,618.5,1.9,2.12,0.046,0.04,5.6
6,2021,11,26,12,12.7,7.1,9.17,635.1,2.7,2.65,0.207,0.134,5.85
6,2021,11,26,16,13.0,7.41,10.19,627.2,2.1,2.32,0.025,0.12,5.68
6,2021,11,26,20,13.1,7.52,11.46,632.6,1.9,2.42,0.076,0.122,5.7
6,2021,11,27,0,13.0,7.48,10.98,640.9,2.2,2.42,0.076,0.122,5.7
6,2021,11,27,4,12.5,7.33,8.86,655.9,2.8,2.99,0.343,0.154,5.98
6,2021,11,27,8,12.3,7.3,8.45,659.9,2.9,3.0,0.206,0.136,5.55
6,2021,11,27,12,12.6,7.36,9.56,649.5,3.1,2.47,0.054,0.128,5.57
6,2021,11,27,16,13.0,7.42,10.48,639.4,2.9,2.39,0.025,0.119,5.66
6,2021,11,27,20,13.0,7.53,12.1,637.6,2.7,2.44,0.025,0.116,5.61
6,2021,11,28,0,12.9,7.48,11.01,634.6,2.9,2.44,0.025,0.116,5.61
6,2021,11,28,4,12.5,7.33,8.69,630.7,2.7,2.87,0.384,0.14,5.66
6,2021,11,28,8,12.5,7.29,8.32,626.8,2.7,2.78,0.247,0.129,5.33
6,2021,11,28,12,12.9,7.34,9.49,625.7,2.5,2.64,0.055,0.116,5.33
6,2021,11,28,16,13.3,7.41,10.45,626.4,2.6,2.28,0.025,0.114,5.48
6,2021,11,28,20,13.1,7.51,11.7,633.4,2.7,2.34,0.05,0.121,5.78
6,2021,11,29,0,13.0,7.49,11.21,643.3,2.2,2.34,0.05,0.121,5.78
6,2021,11,29,4,12.7,7.34,8.94,649.0,2.8,3.0,0.331,0.144,6.2
6,2021,11,29,8,12.5,7.3,8.42,646.4,2.6,3.09,0.41,0.145,6.0
6,2021,11,29,12,12.6,7.34,9.04,639.2,2.5,2.33,0.065,0.119,5.97
6,2021,11,30,8,11.5,7.31,8.62,640.6,2.6,2.93,0.241,0.168,5.41
6,2021,11,30,12,11.5,7.39,9.96,632.1,2.0,2.37,0.241,0.168,5.41
6,2021,11,30,16,11.8,7.47,10.48,622.6,2.0,2.45,0.046,0.128,5.49
6,2021,11,30,20,11.7,7.56,11.57,623.2,1.5,2.61,0.07,0.133,5.44
6,2021,11,30,20,11.7,7.56,11.57,623.2,1.5,2.61,0.07,0.133,5.44
6,2021,12,1,4,11.3,7.39,9.46,631.2,2.6,2.93,0.339,0.151,5.74
6,2021,12,1,12,11.3,7.41,9.28,580.3,2.2,2.52,0.146,0.12,5.03
6,2021,12,1,20,11.9,7.53,11.29,615.5,2.1,2.12,0.025,0.1,4.01
6,2021,12,1,20,11.9,7.53,11.29,615.5,1.9,2.31,0.025,0.112,5.46
6,2021,12,2,0,12.0,7.55,11.54,625.8,2.2,2.31,0.025,0.112,5.46
6,2021,12,2,8,11.1,7.32,8.58,619.6,2.4,2.46,0.062,0.115,5.72
6,2021,12,2,12,11.6,7.36,9.57,602.6,2.3,3.12,0.248,0.146,5.62
6,2021,12,3,16,12.3,7.39,10.06,597.8,2.8,2.71,0.294,0.133,5.77
6,2021,12,7,16,12.1,7.37,9.89,608.2,2.0,2.24,0.118,0.131,5.06
6,2021,12,7,20,11.8,7.38,10.16,617.1,1.8,2.17,0.025,0.129,5.0
6,2021,12,8,8,11.4,7.34,9.57,631.9,1.9,2.75,0.27,0.135,5.28
6,2021,12,8,12,11.6,7.34,9.66,623.5,2.4,2.57,0.278,0.14,5.29
6,2021,12,8,16,11.8,7.36,10.1,612.4,2.2,2.3,0.111,0.132,5.02
6,2021,12,8,20,11.8,7.38,10.41,608.2,1.4,2.08,0.025,0.12,4.9
6,2021,12,9,0,11.9,7.46,11.66,609.0,1.8,2.08,0.025,0.12,4.9
6,2021,12,9,4,11.8,7.45,11.1,617.6,2.0,2.51,0.393,0.146,5.57
6,2021,12,9,8,11.7,7.34,9.5,620.9,2.6,2.77,0.326,0.136,5.41
6,2021,12,9,16,11.7,7.3,9.2,615.6,3.6,2.68,0.263,0.137,5.26
6,2021,12,10,12,11.8,7.34,9.61,603.0,2.0,2.64,0.109,0.117,5.38
6,2021,12,10,16,12.2,7.36,9.78,603.3,3.7,2.5,0.287,0.132,5.48
6,2021,12,14,8,9.6,7.38,9.79,571.5,2.4,2.4,0.039,0.119,4.56
6,2021,12,14,12,10.0,7.45,10.84,575.1,1.8,2.43,0.037,0.11,4.71
6,2021,12,14,16,10.5,7.54,11.7,574.5,2.2,2.33,0.035,0.115,4.45
6,2021,12,14,20,10.6,7.76,13.26,573.3,2.1,2.34,0.025,0.104,4.4
6,2021,12,15,0,10.1,7.66,12.01,563.0,2.5,2.34,0.025,0.104,4.4
6,2021,12,15,4,9.7,7.46,10.1,566.6,2.4,2.39,0.025,0.097,4.24
6,2021,12,21,12,10.1,7.46,11.25,583.0,1.8,2.47,0.025,0.031,4.47
6,2021,12,21,16,10.5,7.55,12.2,583.2,1.5,2.1,0.025,0.031,4.74
6,2021,12,22,8,10.0,7.38,10.14,581.8,1.4,2.23,0.025,0.034,4.64
6,2021,12,22,16,10.4,7.5,12.14,584.9,1.8,2.25,0.025,0.032,4.32
6,2021,12,22,20,10.4,7.68,13.59,579.6,2.8,2.13,0.025,0.03,4.76
6,2021,12,23,0,10.1,7.57,12.28,574.4,1.7,2.19,0.025,0.03,4.76
6,2021,12,23,4,9.7,7.39,10.34,572.7,1.8,2.22,0.025,0.033,4.64
6,2021,12,23,8,9.7,7.39,10.27,570.6,1.7,2.28,0.044,0.05,4.6
6,2021,12,23,12,9.7,7.42,10.63,575.8,3.3,2.15,0.025,0.038,4.64
6,2021,12,23,16,9.8,7.48,11.32,578.8,1.6,2.19,0.025,0.032,4.68
6,2021,12,23,20,9.6,7.54,11.96,581.7,1.7,2.14,0.025,0.034,4.73
6,2021,12,24,0,9.4,7.47,11.2,582.8,1.7,2.14,0.025,0.034,4.73
6,2021,12,24,4,9.0,7.4,10.42,583.8,1.8,2.14,0.025,0.039,4.73
6,2021,12,24,12,8.4,7.48,11.11,584.0,1.4,2.24,0.037,0.036,4.66
6,2021,12,27,16,8.4,7.5,12.41,593.3,4.7,2.28,0.036,0.034,5.26
6,2021,12,27,20,8.6,7.62,13.66,594.8,2.5,2.14,0.027,0.031,5.28
6,2021,12,28,0,8.4,7.54,12.72,601.2,2.6,2.24,0.027,0.031,5.28
6,2021,12,28,4,7.9,7.39,10.73,600.3,3.7,2.24,0.053,0.037,5.21
6,2021,12,28,8,7.7,7.37,10.91,599.5,2.1,2.4,0.061,0.036,5.01
6,2021,12,28,16,8.9,7.54,12.44,588.6,1.8,2.29,0.118,0.038,4.99
6,2021,12,30,12,9.0,7.53,11.66,659.2,1.3,2.67,0.039,0.031,5.76
6,2022,1,11,8,10.2,7.47,10.54,672.1,1.5,1.19,0.032,0.03,5.58
6,2022,1,11,12,10.6,7.57,12.13,671.8,1.3,1.48,0.035,0.03,5.48
6,2022,1,11,16,10.5,7.57,13.24,693.2,2.5,1.19,0.025,0.028,4.93
6,2022,1,12,8,10.2,7.48,10.61,677.5,3.6,1.08,0.025,0.031,5.52
6,2022,1,12,12,10.5,7.53,11.33,679.4,2.8,1.47,0.025,0.03,5.39
6,2022,1,12,16,10.8,7.65,11.75,671.9,3.2,1.07,0.025,0.029,5.61
6,2022,1,14,12,10.6,7.58,12.02,678.1,1.5,1.16,0.025,0.029,5.82
6,2022,1,19,8,11.3,7.5,10.63,704.4,1.9,1.06,0.028,0.036,5.88
6,2022,1,19,12,11.3,7.57,11.47,704.0,1.9,1.32,0.025,0.029,5.77
6,2022,1,19,16,11.7,7.65,12.75,696.6,2.9,1.08,0.025,0.029,5.88
6,2022,1,19,20,11.3,7.68,12.71,690.8,2.2,1.02,0.025,0.029,5.93
6,2022,1,20,0,11.0,7.57,11.21,691.4,1.7,1.02,0.025,0.029,5.93
6,2022,1,20,4,10.9,7.5,10.71,698.4,2.8,1.05,0.025,0.029,5.83
6,2022,1,20,8,10.9,7.51,10.77,700.9,2.3,1.51,0.025,0.031,5.84
6,2022,1,20,12,11.0,7.55,11.24,699.8,1.8,1.18,0.025,0.031,5.85
6,2022,1,20,16,11.2,7.63,12.2,695.2,2.1,1.09,0.025,0.03,5.81
6,2022,1,20,20,10.9,7.65,12.18,691.8,2.2,1.14,0.025,0.031,5.83
6,2022,1,21,0,10.9,7.56,11.07,694.4,1.7,1.14,0.025,0.031,5.83
6,2022,1,21,4,10.8,7.52,10.72,694.1,1.8,1.14,0.025,0.031,5.76
6,2022,1,21,8,10.8,7.51,10.65,692.9,2.6,1.73,0.025,0.034,5.72
6,2022,1,21,12,10.9,7.56,11.12,692.3,1.4,1.34,0.029,0.039,5.91
6,2022,2,10,8,11.3,7.48,10.5,702.5,1.6,1.43,0.025,0.028,6.48
6,2022,2,10,12,12.1,7.62,12.57,690.3,4.7,1.05,0.025,0.027,6.26
6,2022,2,11,8,10.7,7.47,10.51,665.4,2.2,1.76,0.025,0.027,6.16
6,2022,2,11,16,12.8,7.72,13.39,676.7,5.5,1.11,0.025,0.028,6.37
6,2022,2,11,20,12.4,7.74,13.44,667.4,6.0,1.27,0.025,0.028,6.37
6,2022,2,12,0,11.6,7.58,11.64,670.8,2.0,1.27,0.025,0.028,6.37
6,2022,2,12,4,11.3,7.48,10.53,671.4,2.0,1.2,0.025,0.03,5.96
6,2022,2,12,16,10.8,7.69,13.64,664.1,5.5,2.06,0.028,0.033,6.22
6,2022,2,12,20,11.4,7.7,13.14,676.0,2.5,1.43,0.028,0.03,6.12
6,2022,2,13,0,11.2,7.58,11.55,680.7,1.4,1.43,0.028,0.03,6.12
6,2022,2,13,4,11.2,7.48,10.53,680.5,1.3,1.36,0.04,0.035,6.25
6,2022,2,13,8,11.0,7.5,10.55,680.3,1.3,1.71,0.038,0.032,6.15
6,2022,2,13,12,10.9,7.54,11.15,676.7,1.6,1.58,0.032,0.032,6.15
6,2022,2,13,16,10.9,7.61,12.26,713.3,2.0,1.58,0.037,0.034,6.38
6,2022,2,13,20,11.0,7.58,11.88,813.7,2.4,2.37,0.055,0.035,6.42
6,2022,2,14,0,10.9,7.52,11.09,754.4,2.5,2.37,0.058,0.035,6.42
6,2022,2,14,4,10.6,7.48,10.55,695.9,1.4,1.53,0.078,0.046,6.24
6,2022,2,18,8,11.4,7.49,10.45,710.1,1.9,1.34,0.043,0.033,6.22
6,2022,2,18,16,12.1,7.71,14.03,709.8,1.8,1.47,0.046,0.482,6.39
6,2022,2,19,4,10.9,7.49,10.7,716.4,1.3,1.34,0.038,0.027,6.44
6,2022,2,19,8,10.9,7.48,10.61,714.5,1.3,1.21,0.07,0.027,6.44
6,2022,2,22,12,12.1,7.65,12.92,678.3,1.7,1.82,0.031,0.023,6.65
6,2022,2,22,12,12.1,7.65,12.92,678.3,1.7,1.82,0.031,0.023,6.65
6,2022,2,22,16,12.9,7.79,14.05,673.8,1.7,1.82,0.031,0.034,6.55
6,2022,2,22,16,12.9,7.79,14.05,673.8,1.7,1.82,0.034,0.034,6.55
6,2022,2,22,20,12.5,7.72,12.7,681.5,1.7,1.4,0.033,0.024,6.68
6,2022,2,23,0,11.8,7.57,11.15,684.9,1.9,1.32,0.033,0.024,6.68
6,2022,2,23,4,11.6,7.5,10.46,692.4,2.0,1.32,0.026,0.022,6.44
6,2022,2,23,8,11.4,7.5,10.59,695.0,2.9,1.37,0.026,0.025,6.71
6,2022,2,23,12,11.4,7.5,10.59,695.0,2.9,1.1,0.025,0.025,6.71
6,2022,2,23,16,12.9,7.71,14.06,689.6,4.0,1.16,0.027,0.023,6.29
6,2022,3,1,8,12.8,7.51,9.92,678.4,1.7,2.51,0.033,0.027,6.46
6,2022,3,1,12,14.0,7.66,12.13,671.4,2.2,1.52,0.1,0.039,6.58
6,2022,3,1,16,14.6,7.72,13.4,668.8,3.8,1.48,0.028,0.027,6.78
6,2022,3,2,8,13.0,7.5,9.88,682.7,11.1,1.31,0.03,0.081,6.79
6,2022,3,2,12,14.3,7.65,11.41,667.5,2.3,3.11,0.025,0.028,6.34
6,2022,3,7,8,13.4,7.5,9.71,670.3,2.1,1.58,0.04,0.019,6.22
6,2022,3,7,12,14.7,7.65,11.94,652.8,2.8,1.25,0.025,0.019,5.88
6,2022,3,8,8,13.8,7.51,9.54,659.9,2.1,1.17,0.025,0.019,6.32
6,2022,3,8,12,14.9,7.68,11.82,655.5,3.2,1.69,0.03,0.021,5.97
6,2022,3,8,16,15.8,7.83,13.32,648.8,4.6,1.31,0.049,0.028,5.95
6,2022,3,8,20,15.3,7.78,12.4,659.8,2.5,1.52,0.047,0.034,6.24
6,2022,3,9,0,14.7,7.62,10.4,665.5,2.2,1.28,0.025,0.025,6.13
6,2022,3,9,4,14.4,7.52,9.42,670.3,2.8,1.28,0.025,0.025,6.13
6,2022,3,9,8,14.4,7.51,9.48,667.8,2.5,1.23,0.025,0.022,6.08
6,2022,3,9,12,15.2,7.66,11.71,659.4,2.8,1.7,0.025,0.02,6.11
6,2022,3,9,16,15.8,7.79,12.82,650.2,3.4,1.28,0.025,0.02,5.94
6,2022,3,10,8,14.7,7.52,9.4,665.8,1.9,1.3,0.025,0.018,6.13
6,2022,3,10,12,15.3,7.65,11.6,656.9,2.0,1.77,0.03,0.019,6.15
6,2022,3,10,16,15.8,7.7,12.91,655.9,3.2,1.41,0.03,0.024,5.94
6,2022,3,11,8,15.1,7.53,9.16,658.3,1.7,1.32,0.025,0.019,6.02
6,2022,3,11,12,15.3,7.6,9.93,660.2,2.2,1.67,0.026,0.02,6.1
6,2022,3,11,16,15.3,7.64,10.5,663.2,1.9,1.28,0.025,0.021,6.2
6,2022,3,11,20,15.2,7.62,10.08,669.3,2.3,1.34,0.032,0.025,6.31
6,2022,3,12,16,15.8,7.72,11.88,741.4,3.5,1.82,0.071,0.027,6.32
6,2022,3,12,20,15.4,7.7,11.29,679.9,2.3,1.44,0.03,0.025,6.42
6,2022,3,13,0,15.0,7.59,9.83,673.4,2.3,1.44,0.03,0.025,6.42
6,2022,3,13,4,14.8,7.52,9.08,671.0,2.2,1.3,0.033,0.024,6.26
6,2022,3,13,8,14.8,7.53,9.22,686.6,2.7,1.88,0.033,0.027,6.17
